event,person_display_name -- Person.display_name,person_display_name -- Person.id,person_display_name -- Person.distinct_id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
route_selected,019d7a0e-695a-7496-885d-f1477423d3ab,a62265e9-71b3-55c5-a70f-0bd1afb9498d,019d7a0e-695a-7496-885d-f1477423d3ab,https://rushhourplanner.com/?from=4+Reservoir+Ridge+Road%2C+Framingham%2C+MA%2C+USA&exclude=true&to=Calderwood+Pavilion+%2F+The+Huntington+Calderwood%2C+Tremont+Street%2C+Boston%2C+MA%2C+USA&depart=tomorrow,web,2026-04-11 01:01:19.582000+00:00
route_selected,019d7a0e-695a-7496-885d-f1477423d3ab,a62265e9-71b3-55c5-a70f-0bd1afb9498d,019d7a0e-695a-7496-885d-f1477423d3ab,https://rushhourplanner.com/?from=4+Reservoir+Ridge+Road%2C+Framingham%2C+MA%2C+USA&exclude=true&to=Calderwood+Pavilion+%2F+The+Huntington+Calderwood%2C+Tremont+Street%2C+Boston%2C+MA%2C+USA,web,2026-04-11 01:01:17.076000+00:00
route_selected,019d7a0e-695a-7496-885d-f1477423d3ab,a62265e9-71b3-55c5-a70f-0bd1afb9498d,019d7a0e-695a-7496-885d-f1477423d3ab,https://rushhourplanner.com/,web,2026-04-11 01:00:58.139000+00:00
route_selected,019d79ff-ca39-7367-9598-6b26f8be1886,fc792367-5fbc-5b15-95b3-47392383a4ae,019d79ff-ca39-7367-9598-6b26f8be1886,https://rushhourplanner.com/?from=Vero+Beach%2C+FL%2C+USA&exclude=true&to=Wytheville%2C+VA%2C+USA&depart=tomorrow,web,2026-04-11 00:46:47.876000+00:00
route_selected,019d79ff-ca39-7367-9598-6b26f8be1886,fc792367-5fbc-5b15-95b3-47392383a4ae,019d79ff-ca39-7367-9598-6b26f8be1886,https://rushhourplanner.com/?from=Vero+Beach%2C+FL%2C+USA&exclude=true&to=Wytheville%2C+VA%2C+USA,web,2026-04-11 00:46:34.427000+00:00
route_selected,019d79ff-ca39-7367-9598-6b26f8be1886,fc792367-5fbc-5b15-95b3-47392383a4ae,019d79ff-ca39-7367-9598-6b26f8be1886,https://rushhourplanner.com/?from=Vero+Beach%2C+FL%2C+USA&exclude=true&to=Wytheville%2C+VA%2C+USA&depart=next-monday,web,2026-04-11 00:46:08.775000+00:00
route_selected,019d79ff-ca39-7367-9598-6b26f8be1886,fc792367-5fbc-5b15-95b3-47392383a4ae,019d79ff-ca39-7367-9598-6b26f8be1886,https://rushhourplanner.com/?from=Vero+Beach%2C+FL%2C+USA&exclude=true&to=Wytheville%2C+VA%2C+USA&depart=sunday,web,2026-04-11 00:45:35.472000+00:00
route_selected,019d79ff-ca39-7367-9598-6b26f8be1886,fc792367-5fbc-5b15-95b3-47392383a4ae,019d79ff-ca39-7367-9598-6b26f8be1886,https://rushhourplanner.com/?from=Vero+Beach%2C+FL%2C+USA&exclude=true&to=Wytheville%2C+VA%2C+USA,web,2026-04-11 00:45:29.774000+00:00
route_selected,019d79ff-ca39-7367-9598-6b26f8be1886,fc792367-5fbc-5b15-95b3-47392383a4ae,019d79ff-ca39-7367-9598-6b26f8be1886,https://rushhourplanner.com/,web,2026-04-11 00:44:59.947000+00:00
route_selected,019d554c-d8e7-729a-94dc-da21fec9356d,f6bf1a80-9049-5600-ae1c-5b29df5d24fe,019d554c-d8e7-729a-94dc-da21fec9356d,https://rushhourplanner.com/,web,2026-04-11 00:25:59.542000+00:00
