Person.display_name,Person.distinct_id,Person.id,Url / Screen,event,properties.$lib,properties.endLocation,properties.startLocation,timestamp
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&to=600+N+Ashley+Dr%2C+Tampa%2C+FL+33602%2C+USA&from=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"600 N Ashley Dr, Tampa, FL 33602, USA","6901 S Dale Mabry Hwy, Tampa, FL 33621, USA",2026-04-05T12:52:50.335000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&to=600+N+Ashley+Dr%2C+Tampa%2C+FL+33602%2C+USA&from=MacDill+Air+Force+Base%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"600 N Ashley Dr, Tampa, FL 33602, USA","9211 Marina Bay Dr, Tampa, FL 33621, USA",2026-04-05T12:52:28.178000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&to=600+N+Ashley+Dr%2C+Tampa%2C+FL+33602%2C+USA&from=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"600 N Ashley Dr, Tampa, FL 33602, USA","6901 S Dale Mabry Hwy, Tampa, FL 33621, USA",2026-04-05T12:52:26.617000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=600+N+Ashley+Dr%2C+Tampa%2C+FL+33602%2C+USA,route_selected,web,"600 N Ashley Dr, Tampa, FL 33602, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:51:01.814000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&to=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA,route_selected,web,"6904 Ralston Pl Dr, Tampa, FL 33614, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:50:53.244000Z
019d0420-6158-722a-ad0c-a8e8b70fc857,019d0420-6158-722a-ad0c-a8e8b70fc857,d48d17d7-21fc-573a-ba38-8fc54fc7a37d,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T12:48:32.501000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA&to=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA,route_selected,web,"6904 Ralston Pl Dr, Tampa, FL 33614, USA","6901 S Dale Mabry Hwy, Tampa, FL 33621, USA",2026-04-05T12:47:18.378000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA&to=11732+N+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33618%2C+USA,route_selected,web,"11732 N Dale Mabry Hwy, Tampa, FL 33618, USA","6901 S Dale Mabry Hwy, Tampa, FL 33621, USA",2026-04-05T12:47:00.542000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=11732+N+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33618%2C+USA,route_selected,web,"11732 N Dale Mabry Hwy, Tampa, FL 33618, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:46:24.215000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-saturday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=11732+N+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33618%2C+USA,route_selected,web,"11732 N Dale Mabry Hwy, Tampa, FL 33618, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:46:20.363000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-saturday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=11732+N+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33618%2C+USA,route_selected,web,"11732 N Dale Mabry Hwy, Tampa, FL 33618, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:46:15.012000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-saturday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA,route_selected,web,"406 Mission Hills Ave, Tampa, FL 33617, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:44:22.388000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA,route_selected,web,"406 Mission Hills Ave, Tampa, FL 33617, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:43:50.022000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:37:56.609000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?from=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA&exclude=true&depart=next-tuesday&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","406 Mission Hills Ave, Tampa, FL 33617, USA",2026-04-05T12:37:50.636000Z
